track_id,xmin,ymin,xmax,ymax,frame,lost,occluded,generated,label
0,11.0,232.0,118.0,282.0,10500,1,0,0,Biker
0,8.0,232.0,115.0,282.0,10501,1,0,1,Biker
0,8.0,232.0,115.0,282.0,10502,1,0,1,Biker
0,8.0,232.0,115.0,282.0,10503,1,0,1,Biker
0,8.0,232.0,115.0,282.0,10504,1,0,1,Biker
0,8.0,232.0,115.0,282.0,10505,1,0,1,Biker
0,8.0,232.0,115.0,282.0,10506,1,0,1,Biker
0,8.0,232.0,115.0,282.0,10507,1,0,1,Biker
0,8.0,232.0,115.0,282.0,10508,1,0,1,Biker
0,8.0,232.0,115.0,282.0,10509,1,0,1,Biker
0,8.0,232.0,115.0,282.0,10510,1,0,1,Biker
0,8.0,232.0,115.0,282.0,10511,1,0,1,Biker
0,8.0,232.0,112.0,282.0,10512,1,0,1,Biker
0,8.0,232.0,112.0,282.0,10513,1,0,1,Biker
0,8.0,232.0,112.0,282.0,10514,1,0,1,Biker
0,8.0,232.0,112.0,282.0,10515,1,0,1,Biker
0,8.0,232.0,112.0,282.0,10516,1,0,1,Biker
0,8.0,232.0,112.0,282.0,10517,1,0,1,Biker
0,8.0,232.0,112.0,282.0,10518,1,0,1,Biker
0,8.0,232.0,112.0,282.0,10519,1,0,1,Biker
0,8.0,232.0,112.0,282.0,10520,1,0,1,Biker
0,8.0,232.0,112.0,282.0,10521,1,0,1,Biker
0,8.0,232.0,112.0,282.0,10522,1,0,1,Biker
0,8.0,232.0,110.0,282.0,10523,1,0,1,Biker
0,8.0,232.0,110.0,282.0,10524,1,0,1,Biker
0,8.0,232.0,110.0,282.0,10525,1,0,1,Biker
0,8.0,232.0,110.0,282.0,10526,1,0,1,Biker
0,8.0,232.0,110.0,282.0,10527,1,0,1,Biker
0,8.0,232.0,110.0,282.0,10528,1,0,1,Biker
0,8.0,232.0,110.0,282.0,10529,1,0,1,Biker
0,8.0,232.0,110.0,282.0,10530,1,0,1,Biker
0,8.0,232.0,110.0,282.0,10531,1,0,1,Biker
0,8.0,232.0,110.0,282.0,10532,1,0,1,Biker
0,8.0,232.0,110.0,282.0,10533,1,0,1,Biker
0,8.0,232.0,110.0,282.0,10534,1,0,1,Biker
0,8.0,232.0,107.0,282.0,10535,1,0,1,Biker
0,8.0,232.0,107.0,282.0,10536,1,0,1,Biker
0,8.0,232.0,107.0,282.0,10537,1,0,1,Biker
0,8.0,232.0,107.0,282.0,10538,1,0,1,Biker
0,8.0,232.0,107.0,282.0,10539,1,0,1,Biker
0,8.0,232.0,107.0,282.0,10540,1,0,1,Biker
0,8.0,232.0,107.0,282.0,10541,1,0,1,Biker
0,8.0,232.0,107.0,282.0,10542,1,0,1,Biker
0,8.0,232.0,107.0,282.0,10543,1,0,1,Biker
0,8.0,232.0,107.0,282.0,10544,1,0,1,Biker
0,8.0,232.0,107.0,282.0,10545,1,0,1,Biker
0,8.0,232.0,104.0,282.0,10546,1,0,1,Biker
0,8.0,232.0,104.0,282.0,10547,1,0,1,Biker
0,8.0,232.0,104.0,282.0,10548,1,0,1,Biker
0,8.0,232.0,104.0,282.0,10549,1,0,1,Biker
0,8.0,232.0,104.0,282.0,10550,1,0,1,Biker
0,8.0,232.0,104.0,282.0,10551,1,0,1,Biker
0,8.0,232.0,104.0,282.0,10552,1,0,1,Biker
0,8.0,232.0,104.0,282.0,10553,1,0,1,Biker
0,8.0,232.0,104.0,282.0,10554,1,0,1,Biker
0,8.0,232.0,104.0,282.0,10555,1,0,1,Biker
0,8.0,232.0,104.0,282.0,10556,1,0,1,Biker
0,8.0,232.0,101.0,282.0,10557,1,0,1,Biker
0,8.0,232.0,101.0,282.0,10558,1,0,1,Biker
0,8.0,232.0,101.0,282.0,10559,1,0,1,Biker
0,8.0,232.0,101.0,282.0,10560,1,0,1,Biker
0,8.0,232.0,101.0,282.0,10561,1,0,1,Biker
0,8.0,232.0,101.0,282.0,10562,1,0,1,Biker
0,8.0,232.0,101.0,282.0,10563,1,0,1,Biker
0,8.0,232.0,101.0,282.0,10564,1,0,1,Biker
0,8.0,232.0,101.0,282.0,10565,1,0,1,Biker
0,8.0,232.0,101.0,282.0,10566,1,0,1,Biker
0,8.0,232.0,101.0,282.0,10567,1,0,1,Biker
0,8.0,232.0,101.0,282.0,10568,1,0,1,Biker
0,8.0,232.0,99.0,282.0,10569,1,0,1,Biker
0,8.0,232.0,99.0,282.0,10570,1,0,1,Biker
0,8.0,232.0,99.0,282.0,10571,1,0,1,Biker
0,8.0,232.0,99.0,282.0,10572,1,0,1,Biker
0,8.0,232.0,99.0,282.0,10573,1,0,1,Biker
0,8.0,232.0,99.0,282.0,10574,1,0,1,Biker
0,8.0,232.0,99.0,282.0,10575,1,0,1,Biker
0,8.0,232.0,99.0,282.0,10576,1,0,1,Biker
0,8.0,232.0,99.0,282.0,10577,1,0,1,Biker
0,8.0,232.0,99.0,282.0,10578,1,0,1,Biker
0,8.0,232.0,99.0,282.0,10579,1,0,1,Biker
0,8.0,232.0,96.0,282.0,10580,1,0,1,Biker
0,8.0,232.0,96.0,282.0,10581,1,0,1,Biker
0,8.0,232.0,96.0,282.0,10582,1,0,1,Biker
0,8.0,232.0,96.0,282.0,10583,1,0,1,Biker
0,8.0,232.0,96.0,282.0,10584,1,0,1,Biker
0,8.0,232.0,96.0,282.0,10585,1,0,1,Biker
0,8.0,232.0,96.0,282.0,10586,1,0,1,Biker
