track_id,label
0,Car
1,Car
2,Car
3,Car
4,Car
5,Pedestrian
6,Pedestrian
7,Pedestrian
8,Pedestrian
9,Pedestrian
10,Pedestrian
11,Pedestrian
12,Pedestrian
13,Pedestrian
14,Pedestrian
15,Pedestrian
16,Pedestrian
17,Pedestrian
18,Pedestrian
19,Pedestrian
20,Pedestrian
21,Pedestrian
22,Pedestrian
23,Pedestrian
24,Pedestrian
25,Pedestrian
26,Pedestrian
27,Pedestrian
28,Pedestrian
29,Pedestrian
30,Pedestrian
31,Pedestrian
32,Biker
33,Pedestrian
34,Pedestrian
35,Pedestrian
36,Bus
37,Car
38,Car
39,Pedestrian
40,Car
41,Pedestrian
42,Pedestrian
43,Pedestrian
44,Pedestrian
45,Pedestrian
46,Biker
47,Pedestrian
48,Pedestrian
49,Pedestrian
50,Pedestrian
51,Pedestrian
52,Pedestrian
53,Pedestrian
54,Biker
55,Pedestrian
56,Pedestrian
57,Car
58,Pedestrian
59,Pedestrian
60,Pedestrian
61,Pedestrian
62,Pedestrian
