track_id,label
0,Pedestrian
1,Pedestrian
2,Pedestrian
3,Pedestrian
4,Biker
5,Car
6,Pedestrian
7,Pedestrian
8,Pedestrian
9,Pedestrian
10,Pedestrian
11,Pedestrian
12,Pedestrian
13,Pedestrian
14,Pedestrian
15,Bus
16,Pedestrian
17,Pedestrian
18,Biker
19,Biker
20,Biker
21,Pedestrian
22,Pedestrian
23,Pedestrian
24,Pedestrian
25,Pedestrian
26,Pedestrian
27,Pedestrian
28,Pedestrian
29,Pedestrian
30,Pedestrian
31,Pedestrian
32,Pedestrian
33,Pedestrian
34,Pedestrian
35,Pedestrian
36,Pedestrian
37,Biker
38,Biker
39,Biker
40,Bus
41,Pedestrian
42,Pedestrian
43,Pedestrian
44,Pedestrian
45,Pedestrian
46,Pedestrian
47,Pedestrian
48,Pedestrian
49,Pedestrian
50,Pedestrian
51,Pedestrian
52,Pedestrian
53,Pedestrian
54,Biker
55,Pedestrian
56,Pedestrian
57,Biker
58,Pedestrian
59,Pedestrian
60,Skater
61,Pedestrian
62,Pedestrian
63,Pedestrian
64,Skater
65,Pedestrian
66,Pedestrian
67,Pedestrian
68,Pedestrian
69,Pedestrian
70,Skater
71,Pedestrian
72,Pedestrian
73,Pedestrian
74,Pedestrian
75,Pedestrian
76,Bus
77,Pedestrian
78,Pedestrian
79,Pedestrian
80,Pedestrian
81,Pedestrian
82,Pedestrian
83,Pedestrian
84,Pedestrian
85,Pedestrian
86,Pedestrian
87,Pedestrian
88,Biker
89,Car
90,Pedestrian
91,Pedestrian
92,Pedestrian
93,Pedestrian
94,Pedestrian
95,Pedestrian
96,Biker
97,Pedestrian
98,Pedestrian
99,Pedestrian
100,Pedestrian
101,Skater
102,Pedestrian
103,Pedestrian
104,Pedestrian
105,Pedestrian
106,Pedestrian
107,Pedestrian
108,Pedestrian
109,Pedestrian
110,Biker
111,Pedestrian
112,Pedestrian
113,Pedestrian
114,Pedestrian
115,Pedestrian
116,Pedestrian
117,Pedestrian
118,Pedestrian
119,Pedestrian
120,Pedestrian
121,Skater
122,Pedestrian
123,Car
124,Bus
125,Pedestrian
126,Pedestrian
127,Pedestrian
128,Pedestrian
129,Pedestrian
130,Pedestrian
131,Pedestrian
132,Pedestrian
133,Pedestrian
134,Biker
135,Pedestrian
136,Biker
137,Biker
138,Pedestrian
139,Pedestrian
140,Pedestrian
141,Pedestrian
142,Pedestrian
143,Pedestrian
144,Biker
145,Biker
146,Bus
147,Pedestrian
148,Pedestrian
149,Skater
150,Pedestrian
151,Pedestrian
