track_id,label
0,Skater
1,Pedestrian
2,Pedestrian
3,Pedestrian
4,Pedestrian
5,Pedestrian
6,Biker
7,Pedestrian
8,Pedestrian
9,Pedestrian
10,Pedestrian
11,Pedestrian
12,Pedestrian
13,Pedestrian
14,Pedestrian
15,Pedestrian
16,Pedestrian
17,Pedestrian
18,Pedestrian
19,Pedestrian
20,Pedestrian
21,Pedestrian
22,Pedestrian
23,Pedestrian
24,Pedestrian
25,Pedestrian
26,Pedestrian
27,Pedestrian
28,Pedestrian
29,Pedestrian
30,Pedestrian
31,Pedestrian
32,Pedestrian
33,Pedestrian
34,Pedestrian
35,Pedestrian
36,Pedestrian
37,Pedestrian
38,Skater
39,Pedestrian
40,Pedestrian
41,Pedestrian
42,Pedestrian
43,Pedestrian
44,Pedestrian
45,Pedestrian
46,Pedestrian
47,Pedestrian
48,Pedestrian
49,Pedestrian
50,Biker
51,Pedestrian
52,Pedestrian
53,Pedestrian
54,Pedestrian
55,Pedestrian
56,Pedestrian
57,Pedestrian
58,Pedestrian
59,Pedestrian
60,Pedestrian
61,Car
62,Pedestrian
63,Pedestrian
64,Pedestrian
65,Pedestrian
66,Pedestrian
67,Pedestrian
68,Pedestrian
69,Pedestrian
70,Pedestrian
71,Biker
72,Pedestrian
73,Pedestrian
74,Pedestrian
75,Pedestrian
76,Biker
77,Pedestrian
78,Pedestrian
79,Pedestrian
80,Pedestrian
81,Pedestrian
82,Pedestrian
83,Pedestrian
84,Pedestrian
85,Pedestrian
86,Pedestrian
87,Pedestrian
88,Pedestrian
89,Car
90,Pedestrian
91,Pedestrian
92,Pedestrian
93,Pedestrian
94,Pedestrian
95,Pedestrian
96,Biker
97,Pedestrian
98,Pedestrian
99,Pedestrian
100,Pedestrian
101,Pedestrian
102,Pedestrian
103,Pedestrian
104,Pedestrian
105,Pedestrian
106,Pedestrian
107,Biker
108,Pedestrian
109,Pedestrian
110,Pedestrian
111,Pedestrian
112,Biker
113,Pedestrian
114,Pedestrian
115,Pedestrian
116,Pedestrian
117,Pedestrian
118,Pedestrian
119,Pedestrian
120,Pedestrian
121,Pedestrian
122,Pedestrian
123,Biker
124,Pedestrian
125,Pedestrian
126,Pedestrian
127,Pedestrian
128,Pedestrian
129,Pedestrian
130,Bus
131,Pedestrian
132,Pedestrian
133,Cart
134,Pedestrian
135,Pedestrian
136,Pedestrian
137,Pedestrian
138,Pedestrian
139,Pedestrian
140,Pedestrian
141,Pedestrian
142,Pedestrian
143,Pedestrian
144,Pedestrian
145,Pedestrian
146,Pedestrian
147,Pedestrian
148,Biker
149,Car
150,Pedestrian
151,Pedestrian
152,Pedestrian
153,Pedestrian
154,Pedestrian
155,Pedestrian
156,Pedestrian
157,Pedestrian
158,Pedestrian
159,Pedestrian
160,Pedestrian
161,Pedestrian
162,Skater
163,Pedestrian
164,Pedestrian
165,Pedestrian
166,Pedestrian
167,Pedestrian
168,Pedestrian
169,Pedestrian
170,Pedestrian
171,Pedestrian
172,Pedestrian
173,Bus
174,Biker
175,Pedestrian
176,Pedestrian
177,Pedestrian
178,Biker
179,Biker
180,Pedestrian
181,Pedestrian
182,Pedestrian
183,Pedestrian
184,Pedestrian
185,Pedestrian
186,Pedestrian
187,Pedestrian
188,Biker
189,Pedestrian
190,Pedestrian
191,Pedestrian
192,Pedestrian
193,Pedestrian
194,Pedestrian
195,Pedestrian
196,Biker
197,Pedestrian
198,Pedestrian
199,Biker
200,Biker
201,Pedestrian
202,Pedestrian
