track_id,label
0,Pedestrian
1,Pedestrian
2,Pedestrian
3,Pedestrian
4,Pedestrian
5,Pedestrian
6,Pedestrian
7,Pedestrian
8,Pedestrian
9,Pedestrian
10,Pedestrian
11,Pedestrian
12,Pedestrian
13,Pedestrian
14,Pedestrian
15,Pedestrian
16,Pedestrian
17,Pedestrian
18,Pedestrian
19,Pedestrian
20,Pedestrian
21,Pedestrian
22,Pedestrian
23,Pedestrian
24,Pedestrian
25,Pedestrian
26,Pedestrian
27,Pedestrian
28,Pedestrian
29,Pedestrian
30,Biker
31,Pedestrian
32,Pedestrian
33,Pedestrian
34,Pedestrian
35,Pedestrian
36,Pedestrian
37,Pedestrian
38,Pedestrian
39,Pedestrian
40,Pedestrian
41,Pedestrian
42,Pedestrian
43,Biker
