track_id,label
0,Pedestrian
1,Pedestrian
2,Biker
3,Pedestrian
4,Skater
5,Skater
6,Skater
7,Pedestrian
8,Pedestrian
9,Pedestrian
10,Pedestrian
11,Biker
12,Pedestrian
13,Pedestrian
14,Pedestrian
15,Pedestrian
16,Biker
17,Pedestrian
18,Pedestrian
19,Pedestrian
20,Pedestrian
21,Pedestrian
22,Pedestrian
23,Biker
24,Biker
25,Pedestrian
26,Pedestrian
27,Pedestrian
28,Biker
29,Pedestrian
30,Biker
31,Pedestrian
32,Pedestrian
33,Pedestrian
34,Pedestrian
35,Pedestrian
36,Pedestrian
37,Biker
38,Pedestrian
39,Pedestrian
40,Pedestrian
41,Pedestrian
42,Pedestrian
43,Pedestrian
44,Pedestrian
45,Pedestrian
46,Pedestrian
47,Biker
48,Pedestrian
49,Cart
50,Pedestrian
51,Pedestrian
52,Biker
53,Pedestrian
54,Pedestrian
55,Pedestrian
56,Biker
57,Pedestrian
58,Pedestrian
59,Pedestrian
60,Pedestrian
61,Pedestrian
62,Pedestrian
63,Pedestrian
64,Pedestrian
65,Pedestrian
66,Biker
67,Biker
68,Pedestrian
