track_id,label
0,Biker
1,Pedestrian
2,Biker
3,Pedestrian
4,Pedestrian
5,Pedestrian
6,Pedestrian
7,Pedestrian
8,Pedestrian
9,Biker
10,Pedestrian
11,Pedestrian
12,Pedestrian
13,Biker
14,Biker
15,Pedestrian
16,Pedestrian
17,Biker
18,Biker
19,Biker
20,Pedestrian
21,Pedestrian
22,Pedestrian
23,Pedestrian
24,Pedestrian
25,Pedestrian
26,Biker
27,Pedestrian
28,Biker
29,Biker
30,Pedestrian
31,Pedestrian
32,Biker
33,Pedestrian
34,Biker
35,Biker
36,Pedestrian
37,Pedestrian
38,Pedestrian
39,Pedestrian
40,Pedestrian
41,Pedestrian
42,Pedestrian
43,Pedestrian
44,Biker
45,Biker
46,Pedestrian
47,Pedestrian
48,Pedestrian
49,Pedestrian
50,Pedestrian
51,Pedestrian
52,Pedestrian
53,Pedestrian
54,Pedestrian
55,Pedestrian
56,Biker
57,Pedestrian
58,Pedestrian
59,Pedestrian
60,Pedestrian
61,Pedestrian
62,Pedestrian
63,Biker
64,Pedestrian
65,Pedestrian
66,Pedestrian
67,Pedestrian
68,Biker
69,Biker
70,Biker
71,Pedestrian
72,Biker
73,Biker
74,Pedestrian
75,Biker
76,Pedestrian
77,Pedestrian
78,Pedestrian
79,Pedestrian
80,Pedestrian
81,Biker
82,Pedestrian
83,Pedestrian
84,Pedestrian
85,Pedestrian
86,Biker
87,Pedestrian
88,Biker
89,Pedestrian
90,Pedestrian
91,Pedestrian
92,Pedestrian
93,Biker
94,Pedestrian
95,Pedestrian
96,Biker
97,Biker
98,Biker
99,Biker
100,Biker
101,Pedestrian
102,Pedestrian
103,Pedestrian
104,Pedestrian
105,Pedestrian
106,Pedestrian
107,Pedestrian
108,Biker
109,Pedestrian
110,Pedestrian
111,Biker
112,Pedestrian
113,Pedestrian
114,Pedestrian
115,Biker
116,Biker
117,Biker
