track_id,label
0,Pedestrian
1,Pedestrian
2,Biker
3,Pedestrian
4,Biker
5,Pedestrian
6,Pedestrian
7,Pedestrian
8,Pedestrian
9,Pedestrian
10,Pedestrian
11,Biker
12,Biker
13,Pedestrian
14,Pedestrian
15,Biker
16,Pedestrian
17,Pedestrian
18,Biker
19,Biker
20,Biker
21,Pedestrian
22,Pedestrian
23,Pedestrian
24,Pedestrian
25,Pedestrian
26,Pedestrian
27,Pedestrian
28,Biker
29,Pedestrian
30,Biker
31,Biker
32,Biker
33,Pedestrian
34,Biker
35,Biker
36,Biker
37,Biker
38,Pedestrian
39,Pedestrian
40,Biker
41,Biker
42,Biker
43,Biker
44,Pedestrian
45,Biker
46,Pedestrian
47,Biker
48,Biker
49,Biker
50,Biker
51,Pedestrian
52,Pedestrian
53,Pedestrian
54,Pedestrian
55,Biker
56,Biker
57,Pedestrian
58,Biker
59,Biker
60,Pedestrian
61,Pedestrian
62,Biker
63,Biker
64,Biker
65,Pedestrian
66,Pedestrian
67,Pedestrian
68,Biker
69,Skater
70,Pedestrian
71,Biker
72,Pedestrian
73,Pedestrian
74,Pedestrian
75,Biker
76,Biker
77,Biker
78,Biker
79,Skater
80,Pedestrian
81,Pedestrian
82,Pedestrian
83,Pedestrian
84,Biker
85,Pedestrian
86,Pedestrian
87,Pedestrian
88,Pedestrian
89,Biker
90,Pedestrian
91,Pedestrian
92,Biker
93,Pedestrian
94,Skater
95,Pedestrian
96,Pedestrian
97,Biker
98,Biker
99,Biker
100,Biker
101,Biker
102,Pedestrian
103,Pedestrian
104,Pedestrian
105,Pedestrian
106,Biker
107,Pedestrian
108,Pedestrian
109,Pedestrian
110,Pedestrian
111,Biker
112,Biker
113,Biker
114,Biker
115,Biker
116,Pedestrian
117,Pedestrian
118,Pedestrian
119,Pedestrian
120,Biker
121,Biker
122,Pedestrian
123,Biker
124,Biker
125,Biker
126,Pedestrian
127,Pedestrian
128,Pedestrian
129,Biker
130,Biker
131,Pedestrian
132,Pedestrian
133,Biker
134,Pedestrian
135,Pedestrian
136,Pedestrian
137,Pedestrian
138,Pedestrian
139,Pedestrian
140,Pedestrian
141,Pedestrian
142,Pedestrian
143,Pedestrian
144,Pedestrian
145,Pedestrian
146,Skater
147,Pedestrian
148,Pedestrian
149,Pedestrian
150,Pedestrian
151,Biker
152,Biker
153,Biker
154,Biker
155,Biker
156,Pedestrian
157,Biker
158,Biker
159,Biker
160,Pedestrian
161,Biker
162,Pedestrian
163,Biker
164,Pedestrian
165,Pedestrian
166,Pedestrian
167,Pedestrian
168,Pedestrian
169,Pedestrian
170,Biker
171,Pedestrian
172,Pedestrian
173,Pedestrian
174,Biker
175,Pedestrian
176,Pedestrian
177,Pedestrian
178,Pedestrian
179,Biker
180,Biker
181,Biker
182,Biker
183,Pedestrian
184,Pedestrian
185,Pedestrian
186,Biker
187,Biker
188,Biker
189,Biker
190,Biker
191,Biker
192,Biker
193,Pedestrian
194,Pedestrian
195,Biker
196,Pedestrian
197,Pedestrian
198,Biker
199,Pedestrian
200,Biker
201,Pedestrian
202,Pedestrian
203,Pedestrian
204,Pedestrian
205,Pedestrian
206,Pedestrian
207,Pedestrian
208,Biker
209,Biker
210,Biker
211,Pedestrian
212,Pedestrian
213,Biker
214,Biker
215,Pedestrian
216,Biker
217,Biker
218,Biker
219,Biker
220,Pedestrian
221,Biker
222,Pedestrian
223,Biker
224,Pedestrian
225,Pedestrian
226,Pedestrian
227,Biker
228,Pedestrian
229,Pedestrian
230,Pedestrian
231,Biker
232,Biker
233,Biker
234,Biker
235,Pedestrian
236,Pedestrian
237,Biker
238,Pedestrian
239,Pedestrian
240,Biker
241,Pedestrian
242,Pedestrian
243,Pedestrian
244,Pedestrian
245,Pedestrian
246,Pedestrian
247,Pedestrian
248,Pedestrian
249,Pedestrian
250,Biker
251,Biker
252,Biker
253,Biker
254,Pedestrian
255,Pedestrian
256,Pedestrian
257,Pedestrian
258,Pedestrian
259,Biker
260,Pedestrian
261,Biker
262,Biker
263,Pedestrian
264,Pedestrian
265,Pedestrian
266,Biker
267,Pedestrian
268,Biker
269,Pedestrian
270,Pedestrian
271,Pedestrian
272,Skater
273,Biker
274,Biker
275,Biker
276,Pedestrian
277,Pedestrian
278,Biker
279,Biker
280,Biker
281,Biker
282,Pedestrian
283,Biker
284,Pedestrian
285,Biker
286,Pedestrian
287,Biker
288,Pedestrian
289,Pedestrian
290,Biker
291,Biker
292,Pedestrian
293,Pedestrian
294,Pedestrian
295,Pedestrian
296,Pedestrian
297,Biker
298,Biker
299,Skater
300,Pedestrian
301,Pedestrian
302,Biker
303,Biker
304,Pedestrian
305,Pedestrian
306,Pedestrian
307,Biker
308,Pedestrian
309,Pedestrian
310,Biker
311,Pedestrian
312,Pedestrian
313,Pedestrian
314,Pedestrian
315,Pedestrian
316,Pedestrian
317,Pedestrian
318,Pedestrian
319,Biker
320,Biker
321,Biker
322,Biker
323,Biker
324,Biker
325,Biker
326,Biker
327,Biker
328,Pedestrian
329,Pedestrian
330,Biker
331,Biker
332,Pedestrian
333,Pedestrian
334,Bus
335,Biker
336,Biker
337,Biker
338,Biker
339,Biker
340,Pedestrian
341,Pedestrian
342,Biker
343,Biker
344,Pedestrian
345,Pedestrian
346,Pedestrian
347,Biker
348,Pedestrian
349,Pedestrian
350,Pedestrian
351,Pedestrian
352,Biker
353,Pedestrian
354,Pedestrian
355,Pedestrian
356,Pedestrian
357,Pedestrian
358,Pedestrian
359,Pedestrian
360,Pedestrian
361,Biker
362,Pedestrian
363,Pedestrian
364,Pedestrian
365,Biker
366,Biker
367,Pedestrian
368,Pedestrian
369,Pedestrian
370,Pedestrian
371,Biker
372,Pedestrian
373,Pedestrian
374,Pedestrian
375,Pedestrian
376,Biker
377,Cart
378,Pedestrian
379,Pedestrian
380,Pedestrian
381,Pedestrian
382,Pedestrian
