track_id,label
0,Pedestrian
1,Biker
2,Biker
3,Biker
4,Biker
5,Pedestrian
6,Pedestrian
7,Pedestrian
8,Pedestrian
9,Pedestrian
10,Pedestrian
11,Pedestrian
12,Pedestrian
13,Pedestrian
14,Pedestrian
15,Biker
16,Pedestrian
17,Pedestrian
18,Pedestrian
19,Pedestrian
20,Pedestrian
21,Biker
22,Biker
23,Pedestrian
24,Pedestrian
25,Biker
26,Pedestrian
27,Pedestrian
28,Pedestrian
29,Pedestrian
30,Pedestrian
31,Pedestrian
32,Pedestrian
33,Pedestrian
34,Pedestrian
35,Pedestrian
