track_id,label
0,Biker
1,Biker
2,Pedestrian
3,Pedestrian
4,Biker
5,Pedestrian
6,Pedestrian
7,Biker
8,Pedestrian
9,Pedestrian
10,Biker
11,Biker
12,Biker
13,Pedestrian
14,Pedestrian
15,Biker
16,Biker
17,Pedestrian
18,Pedestrian
19,Pedestrian
20,Pedestrian
21,Pedestrian
22,Biker
23,Pedestrian
24,Pedestrian
25,Biker
26,Biker
27,Pedestrian
28,Pedestrian
29,Pedestrian
30,Pedestrian
31,Pedestrian
32,Biker
33,Pedestrian
34,Pedestrian
35,Pedestrian
36,Pedestrian
37,Pedestrian
38,Pedestrian
39,Pedestrian
40,Pedestrian
41,Biker
42,Pedestrian
43,Biker
44,Pedestrian
45,Pedestrian
46,Biker
47,Biker
48,Pedestrian
49,Pedestrian
50,Biker
51,Pedestrian
52,Biker
53,Pedestrian
54,Pedestrian
55,Biker
56,Biker
57,Pedestrian
58,Pedestrian
59,Pedestrian
60,Biker
61,Biker
62,Pedestrian
63,Biker
64,Cart
65,Pedestrian
66,Pedestrian
67,Pedestrian
68,Pedestrian
69,Biker
70,Pedestrian
71,Pedestrian
72,Pedestrian
73,Pedestrian
74,Pedestrian
75,Pedestrian
76,Pedestrian
77,Pedestrian
78,Biker
79,Biker
80,Pedestrian
81,Pedestrian
82,Biker
83,Pedestrian
84,Pedestrian
85,Pedestrian
86,Cart
87,Biker
88,Pedestrian
89,Pedestrian
90,Pedestrian
91,Pedestrian
92,Biker
93,Pedestrian
94,Biker
95,Biker
96,Pedestrian
97,Pedestrian
98,Pedestrian
99,Skater
100,Skater
101,Skater
102,Pedestrian
103,Pedestrian
104,Pedestrian
105,Pedestrian
106,Pedestrian
107,Biker
108,Biker
109,Biker
110,Biker
111,Pedestrian
112,Pedestrian
113,Pedestrian
114,Pedestrian
115,Pedestrian
116,Pedestrian
117,Pedestrian
118,Pedestrian
119,Biker
120,Pedestrian
121,Biker
122,Pedestrian
123,Pedestrian
