track_id,label
0,Biker
1,Pedestrian
2,Pedestrian
3,Biker
4,Biker
5,Biker
6,Pedestrian
7,Pedestrian
8,Pedestrian
9,Pedestrian
10,Pedestrian
11,Biker
12,Biker
13,Biker
14,Biker
15,Pedestrian
16,Pedestrian
17,Pedestrian
18,Biker
19,Pedestrian
20,Biker
21,Pedestrian
22,Pedestrian
23,Biker
24,Biker
25,Pedestrian
26,Pedestrian
27,Pedestrian
28,Biker
29,Biker
30,Biker
31,Pedestrian
32,Biker
33,Skater
34,Biker
35,Pedestrian
36,Biker
37,Biker
38,Biker
39,Skater
40,Pedestrian
41,Pedestrian
42,Biker
43,Pedestrian
44,Pedestrian
45,Pedestrian
46,Pedestrian
47,Skater
48,Pedestrian
49,Pedestrian
50,Pedestrian
51,Skater
52,Biker
53,Skater
54,Biker
55,Pedestrian
56,Pedestrian
57,Pedestrian
58,Biker
59,Pedestrian
60,Pedestrian
61,Pedestrian
62,Biker
63,Biker
64,Pedestrian
65,Pedestrian
66,Pedestrian
67,Pedestrian
68,Pedestrian
69,Pedestrian
70,Pedestrian
71,Pedestrian
72,Pedestrian
73,Pedestrian
74,Pedestrian
75,Pedestrian
76,Pedestrian
77,Pedestrian
78,Pedestrian
79,Pedestrian
80,Pedestrian
81,Pedestrian
82,Pedestrian
83,Pedestrian
84,Pedestrian
85,Pedestrian
86,Pedestrian
87,Biker
88,Biker
89,Pedestrian
90,Biker
91,Pedestrian
92,Biker
93,Pedestrian
94,Pedestrian
95,Biker
96,Skater
97,Pedestrian
98,Biker
99,Pedestrian
100,Skater
101,Biker
102,Pedestrian
103,Skater
104,Pedestrian
105,Pedestrian
106,Skater
107,Pedestrian
108,Pedestrian
109,Pedestrian
110,Pedestrian
111,Skater
112,Biker
113,Pedestrian
114,Pedestrian
115,Pedestrian
116,Skater
117,Pedestrian
118,Pedestrian
119,Pedestrian
120,Biker
121,Skater
122,Pedestrian
123,Biker
124,Pedestrian
125,Biker
126,Skater
127,Biker
128,Pedestrian
129,Pedestrian
130,Pedestrian
131,Pedestrian
132,Pedestrian
133,Pedestrian
134,Pedestrian
135,Biker
136,Pedestrian
137,Pedestrian
138,Pedestrian
139,Pedestrian
140,Pedestrian
141,Pedestrian
142,Biker
143,Pedestrian
144,Pedestrian
145,Pedestrian
146,Skater
147,Biker
148,Pedestrian
149,Pedestrian
150,Pedestrian
151,Pedestrian
152,Biker
153,Pedestrian
154,Biker
155,Pedestrian
156,Biker
