track_id,label
0,Pedestrian
1,Pedestrian
2,Biker
3,Biker
4,Pedestrian
5,Pedestrian
6,Pedestrian
7,Pedestrian
8,Biker
9,Biker
10,Biker
11,Pedestrian
12,Biker
13,Biker
14,Biker
15,Pedestrian
16,Pedestrian
17,Biker
18,Biker
19,Biker
20,Pedestrian
21,Biker
22,Biker
23,Pedestrian
24,Pedestrian
25,Biker
26,Biker
27,Pedestrian
28,Pedestrian
29,Pedestrian
30,Pedestrian
31,Pedestrian
32,Pedestrian
33,Biker
34,Pedestrian
35,Pedestrian
36,Biker
37,Biker
38,Biker
39,Biker
40,Biker
41,Biker
42,Cart
43,Biker
44,Biker
45,Pedestrian
46,Pedestrian
47,Biker
48,Pedestrian
49,Pedestrian
50,Skater
51,Pedestrian
52,Biker
53,Pedestrian
54,Pedestrian
55,Pedestrian
56,Pedestrian
57,Pedestrian
58,Pedestrian
59,Pedestrian
60,Pedestrian
61,Pedestrian
62,Pedestrian
63,Biker
64,Biker
65,Biker
66,Biker
67,Pedestrian
68,Pedestrian
69,Pedestrian
70,Pedestrian
71,Pedestrian
72,Biker
73,Biker
74,Pedestrian
75,Biker
76,Biker
77,Biker
78,Biker
79,Biker
80,Biker
81,Pedestrian
82,Pedestrian
83,Biker
84,Pedestrian
85,Biker
86,Biker
87,Pedestrian
88,Pedestrian
89,Pedestrian
90,Pedestrian
91,Biker
92,Biker
93,Pedestrian
94,Biker
95,Pedestrian
96,Pedestrian
97,Skater
98,Biker
99,Pedestrian
100,Biker
101,Biker
102,Biker
103,Pedestrian
104,Pedestrian
105,Biker
106,Pedestrian
107,Pedestrian
108,Pedestrian
109,Pedestrian
110,Pedestrian
111,Pedestrian
112,Pedestrian
113,Biker
114,Pedestrian
115,Biker
116,Biker
117,Biker
118,Biker
119,Pedestrian
120,Skater
121,Pedestrian
122,Pedestrian
123,Pedestrian
124,Skater
125,Biker
126,Pedestrian
127,Pedestrian
128,Biker
129,Biker
130,Pedestrian
131,Pedestrian
132,Pedestrian
133,Biker
134,Biker
135,Biker
136,Pedestrian
137,Pedestrian
138,Pedestrian
139,Biker
140,Biker
141,Pedestrian
142,Pedestrian
143,Biker
144,Cart
145,Biker
146,Pedestrian
147,Pedestrian
148,Biker
149,Pedestrian
150,Pedestrian
151,Pedestrian
152,Pedestrian
153,Pedestrian
154,Pedestrian
155,Pedestrian
156,Pedestrian
157,Pedestrian
158,Pedestrian
159,Pedestrian
160,Biker
161,Pedestrian
162,Biker
163,Biker
164,Biker
165,Pedestrian
166,Pedestrian
167,Pedestrian
168,Biker
169,Biker
170,Pedestrian
171,Biker
172,Biker
173,Pedestrian
174,Pedestrian
175,Pedestrian
176,Pedestrian
177,Biker
178,Pedestrian
179,Biker
180,Pedestrian
181,Biker
182,Biker
183,Biker
184,Biker
185,Biker
186,Biker
187,Biker
188,Pedestrian
189,Biker
190,Pedestrian
191,Pedestrian
192,Biker
193,Biker
194,Biker
195,Biker
196,Biker
