track_id,xmin,ymin,xmax,ymax,frame,lost,occluded,generated,label
0,1092.0,1146.0,1131.0,1211.0,0,0,0,0,Pedestrian
0,1090.0,1146.0,1129.0,1211.0,1,0,0,1,Pedestrian
0,1088.0,1146.0,1127.0,1211.0,2,0,0,1,Pedestrian
0,1088.0,1146.0,1127.0,1211.0,3,0,0,1,Pedestrian
0,1086.0,1146.0,1125.0,1211.0,4,0,0,1,Pedestrian
0,1084.0,1146.0,1123.0,1211.0,5,0,0,1,Pedestrian
0,1084.0,1146.0,1123.0,1211.0,6,0,0,1,Pedestrian
0,1082.0,1146.0,1121.0,1211.0,7,0,0,1,Pedestrian
0,1080.0,1146.0,1119.0,1215.0,8,0,0,1,Pedestrian
0,1080.0,1150.0,1119.0,1215.0,9,0,0,1,Pedestrian
0,1078.0,1150.0,1117.0,1215.0,10,0,0,1,Pedestrian
0,1076.0,1150.0,1115.0,1215.0,11,0,0,1,Pedestrian
0,1076.0,1150.0,1115.0,1215.0,12,0,0,1,Pedestrian
0,1074.0,1150.0,1113.0,1215.0,13,0,0,1,Pedestrian
0,1072.0,1150.0,1111.0,1215.0,14,0,0,1,Pedestrian
0,1072.0,1150.0,1111.0,1219.0,15,0,0,1,Pedestrian
0,1070.0,1150.0,1109.0,1219.0,16,0,0,1,Pedestrian
0,1068.0,1154.0,1107.0,1219.0,17,0,0,1,Pedestrian
0,1068.0,1154.0,1107.0,1219.0,18,0,0,1,Pedestrian
0,1066.0,1154.0,1106.0,1219.0,19,0,0,1,Pedestrian
0,1064.0,1154.0,1104.0,1219.0,20,0,0,1,Pedestrian
0,1064.0,1154.0,1104.0,1219.0,21,0,0,1,Pedestrian
0,1062.0,1154.0,1102.0,1219.0,22,0,0,1,Pedestrian
0,1060.0,1154.0,1100.0,1223.0,23,0,0,1,Pedestrian
0,1060.0,1154.0,1100.0,1223.0,24,0,0,1,Pedestrian
0,1058.0,1158.0,1098.0,1223.0,25,0,0,1,Pedestrian
0,1056.0,1158.0,1096.0,1223.0,26,0,0,1,Pedestrian
0,1056.0,1158.0,1096.0,1223.0,27,0,0,1,Pedestrian
0,1054.0,1158.0,1094.0,1223.0,28,0,0,1,Pedestrian
0,1052.0,1158.0,1092.0,1223.0,29,0,0,1,Pedestrian
0,1052.0,1158.0,1092.0,1227.0,30,0,0,1,Pedestrian
0,1050.0,1158.0,1090.0,1227.0,31,0,0,1,Pedestrian
0,1050.0,1158.0,1090.0,1227.0,32,0,0,1,Pedestrian
0,1048.0,1162.0,1088.0,1227.0,33,0,0,1,Pedestrian
0,1046.0,1162.0,1086.0,1227.0,34,0,0,1,Pedestrian
0,1046.0,1162.0,1086.0,1227.0,35,0,0,1,Pedestrian
0,1044.0,1162.0,1084.0,1227.0,36,0,0,1,Pedestrian
0,1042.0,1162.0,1082.0,1227.0,37,0,0,1,Pedestrian
0,1042.0,1162.0,1082.0,1231.0,38,0,0,1,Pedestrian
0,1040.0,1162.0,1080.0,1231.0,39,0,0,1,Pedestrian
0,1038.0,1162.0,1078.0,1231.0,40,0,0,1,Pedestrian
0,1038.0,1167.0,1078.0,1231.0,41,0,0,1,Pedestrian
0,1036.0,1167.0,1076.0,1231.0,42,0,0,1,Pedestrian
0,1034.0,1167.0,1074.0,1231.0,43,0,0,1,Pedestrian
0,1034.0,1167.0,1074.0,1231.0,44,0,0,1,Pedestrian
0,1032.0,1167.0,1072.0,1235.0,45,0,0,1,Pedestrian
0,1030.0,1167.0,1070.0,1235.0,46,0,0,1,Pedestrian
0,1030.0,1167.0,1070.0,1235.0,47,0,0,1,Pedestrian
0,1028.0,1167.0,1068.0,1235.0,48,0,0,1,Pedestrian
0,1027.0,1167.0,1066.0,1235.0,49,0,0,1,Pedestrian
0,1027.0,1171.0,1066.0,1235.0,50,0,0,1,Pedestrian
0,1025.0,1171.0,1064.0,1235.0,51,0,0,1,Pedestrian
0,1023.0,1171.0,1062.0,1235.0,52,0,0,1,Pedestrian
0,1023.0,1171.0,1062.0,1239.0,53,0,0,1,Pedestrian
0,1021.0,1171.0,1060.0,1239.0,54,0,0,1,Pedestrian
0,1019.0,1171.0,1058.0,1239.0,55,0,0,1,Pedestrian
0,1019.0,1171.0,1058.0,1239.0,56,0,0,1,Pedestrian
0,1017.0,1171.0,1056.0,1239.0,57,0,0,1,Pedestrian
0,1015.0,1175.0,1054.0,1239.0,58,0,0,1,Pedestrian
0,1015.0,1175.0,1054.0,1239.0,59,0,0,1,Pedestrian
0,1013.0,1175.0,1052.0,1243.0,60,0,0,1,Pedestrian
0,1013.0,1175.0,1052.0,1243.0,61,0,0,1,Pedestrian
0,1011.0,1175.0,1050.0,1243.0,62,0,0,1,Pedestrian
0,1009.0,1175.0,1048.0,1243.0,63,0,0,1,Pedestrian
0,1009.0,1175.0,1048.0,1243.0,64,0,0,1,Pedestrian
0,1007.0,1175.0,1046.0,1243.0,65,0,0,1,Pedestrian
0,1005.0,1179.0,1044.0,1243.0,66,0,0,1,Pedestrian
0,1005.0,1179.0,1044.0,1243.0,67,0,0,1,Pedestrian
0,1003.0,1179.0,1042.0,1248.0,68,0,0,1,Pedestrian
0,1001.0,1179.0,1040.0,1248.0,69,0,0,1,Pedestrian
0,1001.0,1179.0,1040.0,1248.0,70,0,0,1,Pedestrian
0,999.0,1179.0,1038.0,1248.0,71,0,0,1,Pedestrian
0,997.0,1179.0,1036.0,1248.0,72,0,0,1,Pedestrian
0,997.0,1179.0,1036.0,1248.0,73,0,0,1,Pedestrian
0,995.0,1183.0,1034.0,1248.0,74,0,0,1,Pedestrian
0,993.0,1183.0,1032.0,1252.0,75,0,0,1,Pedestrian
0,993.0,1183.0,1032.0,1252.0,76,0,0,1,Pedestrian
0,991.0,1183.0,1030.0,1252.0,77,0,0,1,Pedestrian
0,989.0,1183.0,1028.0,1252.0,78,0,0,1,Pedestrian
0,989.0,1183.0,1028.0,1252.0,79,0,0,1,Pedestrian
0,987.0,1183.0,1027.0,1252.0,80,0,0,1,Pedestrian
0,985.0,1183.0,1025.0,1252.0,81,0,0,1,Pedestrian
0,985.0,1187.0,1025.0,1252.0,82,0,0,1,Pedestrian
0,983.0,1187.0,1023.0,1256.0,83,0,0,1,Pedestrian
0,981.0,1187.0,1021.0,1256.0,84,0,0,1,Pedestrian
0,981.0,1187.0,1021.0,1256.0,85,0,0,1,Pedestrian
0,979.0,1187.0,1019.0,1256.0,86,0,0,1,Pedestrian
0,977.0,1187.0,1017.0,1256.0,87,0,0,1,Pedestrian
0,977.0,1187.0,1017.0,1256.0,88,0,0,1,Pedestrian
0,975.0,1187.0,1015.0,1256.0,89,0,0,1,Pedestrian
0,975.0,1191.0,1015.0,1260.0,90,0,0,0,Pedestrian
0,973.0,1191.0,1013.0,1260.0,91,0,0,1,Pedestrian
0,971.0,1191.0,1011.0,1260.0,92,0,0,1,Pedestrian
0,971.0,1191.0,1011.0,1260.0,93,0,0,1,Pedestrian
0,969.0,1191.0,1009.0,1260.0,94,0,0,1,Pedestrian
0,967.0,1191.0,1007.0,1260.0,95,0,0,1,Pedestrian
0,967.0,1191.0,1007.0,1260.0,96,0,0,1,Pedestrian
0,965.0,1191.0,1005.0,1260.0,97,0,0,1,Pedestrian
0,963.0,1195.0,1003.0,1264.0,98,0,0,1,Pedestrian
0,963.0,1195.0,1003.0,1264.0,99,0,0,1,Pedestrian
0,961.0,1195.0,1001.0,1264.0,100,0,0,1,Pedestrian
0,961.0,1195.0,1001.0,1264.0,101,0,0,1,Pedestrian
0,959.0,1195.0,999.0,1264.0,102,0,0,1,Pedestrian
0,957.0,1195.0,997.0,1264.0,103,0,0,1,Pedestrian
0,957.0,1195.0,997.0,1264.0,104,0,0,1,Pedestrian
0,955.0,1199.0,995.0,1268.0,105,0,0,1,Pedestrian
0,953.0,1199.0,993.0,1268.0,106,0,0,1,Pedestrian
0,953.0,1199.0,993.0,1268.0,107,0,0,1,Pedestrian
0,951.0,1199.0,991.0,1268.0,108,0,0,1,Pedestrian
0,949.0,1199.0,989.0,1268.0,109,0,0,1,Pedestrian
0,949.0,1199.0,989.0,1268.0,110,0,0,1,Pedestrian
0,948.0,1199.0,987.0,1268.0,111,0,0,1,Pedestrian
0,948.0,1199.0,987.0,1268.0,112,0,0,1,Pedestrian
0,946.0,1203.0,985.0,1272.0,113,0,0,1,Pedestrian
0,944.0,1203.0,983.0,1272.0,114,0,0,1,Pedestrian
0,944.0,1203.0,983.0,1272.0,115,0,0,1,Pedestrian
0,942.0,1203.0,981.0,1272.0,116,0,0,1,Pedestrian
0,940.0,1203.0,979.0,1272.0,117,0,0,1,Pedestrian
0,940.0,1203.0,979.0,1272.0,118,0,0,1,Pedestrian
0,938.0,1203.0,977.0,1272.0,119,0,0,1,Pedestrian
0,938.0,1207.0,977.0,1276.0,120,0,0,1,Pedestrian
0,936.0,1207.0,975.0,1276.0,121,0,0,1,Pedestrian
0,934.0,1207.0,973.0,1276.0,122,0,0,1,Pedestrian
0,934.0,1207.0,973.0,1276.0,123,0,0,1,Pedestrian
0,932.0,1207.0,971.0,1276.0,124,0,0,1,Pedestrian
0,930.0,1207.0,969.0,1276.0,125,0,0,1,Pedestrian
0,930.0,1207.0,969.0,1276.0,126,0,0,1,Pedestrian
0,928.0,1207.0,967.0,1276.0,127,0,0,1,Pedestrian
0,926.0,1211.0,965.0,1280.0,128,0,0,1,Pedestrian
0,926.0,1211.0,965.0,1280.0,129,0,0,1,Pedestrian
0,924.0,1211.0,963.0,1280.0,130,0,0,1,Pedestrian
0,924.0,1211.0,963.0,1280.0,131,0,0,1,Pedestrian
0,922.0,1211.0,961.0,1280.0,132,0,0,1,Pedestrian
0,920.0,1211.0,959.0,1280.0,133,0,0,1,Pedestrian
0,920.0,1211.0,959.0,1280.0,134,0,0,1,Pedestrian
0,918.0,1215.0,957.0,1284.0,135,0,0,1,Pedestrian
0,916.0,1215.0,955.0,1284.0,136,0,0,1,Pedestrian
0,916.0,1215.0,955.0,1284.0,137,0,0,1,Pedestrian
0,914.0,1215.0,953.0,1284.0,138,0,0,1,Pedestrian
0,912.0,1215.0,951.0,1284.0,139,0,0,1,Pedestrian
0,912.0,1215.0,951.0,1284.0,140,0,0,1,Pedestrian
0,910.0,1215.0,949.0,1284.0,141,0,0,1,Pedestrian
0,910.0,1215.0,949.0,1284.0,142,0,0,1,Pedestrian
0,908.0,1219.0,948.0,1288.0,143,0,0,1,Pedestrian
0,906.0,1219.0,946.0,1288.0,144,0,0,1,Pedestrian
0,906.0,1219.0,946.0,1288.0,145,0,0,1,Pedestrian
0,904.0,1219.0,944.0,1288.0,146,0,0,1,Pedestrian
0,902.0,1219.0,942.0,1288.0,147,0,0,1,Pedestrian
0,902.0,1219.0,942.0,1288.0,148,0,0,1,Pedestrian
0,900.0,1219.0,940.0,1288.0,149,0,0,1,Pedestrian
0,900.0,1223.0,940.0,1292.0,150,0,0,0,Pedestrian
0,898.0,1223.0,938.0,1292.0,151,0,0,1,Pedestrian
0,898.0,1223.0,938.0,1292.0,152,0,0,1,Pedestrian
0,896.0,1223.0,936.0,1292.0,153,0,0,1,Pedestrian
0,896.0,1227.0,936.0,1296.0,154,0,0,1,Pedestrian
0,894.0,1227.0,934.0,1296.0,155,0,0,1,Pedestrian
0,894.0,1227.0,934.0,1296.0,156,0,0,1,Pedestrian
0,892.0,1231.0,932.0,1300.0,157,0,0,1,Pedestrian
0,892.0,1231.0,932.0,1300.0,158,0,0,1,Pedestrian
0,890.0,1231.0,930.0,1300.0,159,0,0,1,Pedestrian
0,890.0,1231.0,930.0,1304.0,160,0,0,1,Pedestrian
0,888.0,1235.0,928.0,1304.0,161,0,0,1,Pedestrian
0,888.0,1235.0,928.0,1304.0,162,0,0,1,Pedestrian
0,886.0,1235.0,926.0,1308.0,163,0,0,1,Pedestrian
0,886.0,1239.0,926.0,1308.0,164,0,0,1,Pedestrian
0,884.0,1239.0,924.0,1308.0,165,0,0,1,Pedestrian
0,884.0,1239.0,924.0,1312.0,166,0,0,1,Pedestrian
0,882.0,1243.0,922.0,1312.0,167,0,0,1,Pedestrian
0,882.0,1243.0,922.0,1312.0,168,0,0,1,Pedestrian
0,880.0,1243.0,920.0,1316.0,169,0,0,1,Pedestrian
0,880.0,1243.0,920.0,1316.0,170,0,0,1,Pedestrian
0,878.0,1248.0,918.0,1316.0,171,0,0,1,Pedestrian
0,878.0,1248.0,918.0,1320.0,172,0,0,1,Pedestrian
0,876.0,1248.0,916.0,1320.0,173,0,0,1,Pedestrian
0,876.0,1252.0,916.0,1320.0,174,0,0,1,Pedestrian
0,874.0,1252.0,914.0,1325.0,175,0,0,1,Pedestrian
0,874.0,1252.0,914.0,1325.0,176,0,0,1,Pedestrian
0,872.0,1252.0,912.0,1325.0,177,0,0,1,Pedestrian
0,872.0,1256.0,912.0,1329.0,178,0,0,1,Pedestrian
0,870.0,1256.0,910.0,1329.0,179,0,0,1,Pedestrian
0,870.0,1256.0,910.0,1329.0,180,0,0,1,Pedestrian
0,869.0,1260.0,908.0,1333.0,181,0,0,1,Pedestrian
0,869.0,1260.0,908.0,1333.0,182,0,0,1,Pedestrian
0,867.0,1260.0,906.0,1333.0,183,0,0,1,Pedestrian
0,867.0,1264.0,906.0,1337.0,184,0,0,0,Pedestrian
0,865.0,1264.0,904.0,1337.0,185,0,0,1,Pedestrian
