track_id,label
0,Pedestrian
1,Pedestrian
2,Pedestrian
3,Biker
4,Pedestrian
5,Pedestrian
6,Pedestrian
7,Pedestrian
8,Pedestrian
9,Pedestrian
10,Biker
11,Pedestrian
12,Pedestrian
13,Pedestrian
14,Pedestrian
15,Pedestrian
16,Biker
17,Biker
18,Pedestrian
19,Biker
20,Pedestrian
21,Pedestrian
22,Biker
23,Biker
24,Biker
25,Pedestrian
26,Pedestrian
27,Biker
28,Skater
29,Pedestrian
30,Pedestrian
31,Pedestrian
32,Pedestrian
33,Pedestrian
34,Pedestrian
35,Biker
36,Pedestrian
37,Pedestrian
38,Pedestrian
39,Biker
40,Biker
41,Pedestrian
42,Pedestrian
43,Biker
44,Biker
45,Biker
46,Pedestrian
47,Pedestrian
48,Biker
49,Pedestrian
50,Pedestrian
51,Biker
52,Biker
53,Pedestrian
54,Pedestrian
55,Biker
56,Biker
57,Biker
58,Pedestrian
59,Pedestrian
60,Pedestrian
61,Pedestrian
62,Biker
63,Biker
64,Pedestrian
65,Pedestrian
66,Pedestrian
67,Pedestrian
68,Biker
69,Pedestrian
70,Biker
71,Pedestrian
72,Biker
73,Pedestrian
74,Biker
75,Biker
76,Biker
77,Pedestrian
78,Pedestrian
79,Biker
80,Biker
81,Biker
82,Pedestrian
83,Pedestrian
84,Pedestrian
85,Pedestrian
86,Pedestrian
87,Pedestrian
88,Pedestrian
89,Biker
90,Pedestrian
91,Pedestrian
92,Pedestrian
93,Pedestrian
94,Pedestrian
95,Biker
96,Biker
97,Pedestrian
98,Biker
99,Pedestrian
100,Biker
101,Biker
102,Biker
103,Pedestrian
104,Pedestrian
105,Pedestrian
106,Biker
107,Car
108,Biker
109,Biker
110,Pedestrian
111,Pedestrian
112,Pedestrian
113,Biker
114,Pedestrian
115,Pedestrian
116,Pedestrian
117,Pedestrian
118,Biker
119,Skater
120,Skater
121,Pedestrian
122,Biker
123,Biker
124,Biker
125,Biker
126,Pedestrian
127,Pedestrian
128,Biker
129,Pedestrian
130,Pedestrian
131,Biker
132,Biker
133,Pedestrian
134,Biker
135,Pedestrian
136,Biker
137,Biker
138,Pedestrian
139,Pedestrian
140,Pedestrian
141,Pedestrian
142,Biker
143,Biker
144,Biker
145,Biker
146,Pedestrian
147,Biker
148,Biker
149,Biker
150,Skater
151,Pedestrian
152,Pedestrian
153,Biker
154,Pedestrian
155,Pedestrian
156,Pedestrian
157,Pedestrian
158,Pedestrian
159,Pedestrian
160,Biker
161,Biker
162,Pedestrian
163,Pedestrian
164,Pedestrian
165,Pedestrian
166,Pedestrian
167,Pedestrian
168,Pedestrian
169,Pedestrian
170,Pedestrian
171,Biker
172,Biker
173,Biker
174,Skater
175,Car
