track_id,label
0,Pedestrian
1,Pedestrian
2,Pedestrian
3,Pedestrian
4,Pedestrian
5,Biker
6,Pedestrian
7,Pedestrian
8,Pedestrian
9,Biker
10,Pedestrian
11,Biker
12,Skater
13,Biker
14,Biker
15,Pedestrian
16,Biker
17,Pedestrian
18,Pedestrian
19,Pedestrian
20,Pedestrian
21,Pedestrian
22,Biker
23,Pedestrian
24,Pedestrian
25,Biker
26,Biker
27,Biker
28,Biker
29,Car
30,Pedestrian
31,Pedestrian
32,Pedestrian
33,Pedestrian
34,Pedestrian
35,Biker
36,Biker
37,Bus
38,Biker
39,Pedestrian
40,Biker
41,Biker
42,Biker
43,Biker
44,Pedestrian
45,Pedestrian
46,Pedestrian
47,Biker
48,Pedestrian
49,Pedestrian
50,Biker
51,Biker
52,Pedestrian
53,Pedestrian
54,Biker
55,Pedestrian
56,Biker
57,Pedestrian
58,Pedestrian
59,Pedestrian
60,Pedestrian
61,Pedestrian
62,Pedestrian
63,Pedestrian
64,Pedestrian
65,Pedestrian
66,Pedestrian
67,Pedestrian
68,Pedestrian
69,Pedestrian
70,Biker
71,Biker
72,Pedestrian
73,Pedestrian
74,Biker
75,Biker
76,Biker
77,Pedestrian
78,Pedestrian
79,Pedestrian
80,Pedestrian
81,Pedestrian
82,Pedestrian
83,Pedestrian
84,Biker
85,Biker
86,Biker
87,Pedestrian
88,Pedestrian
89,Pedestrian
90,Biker
91,Pedestrian
92,Pedestrian
93,Pedestrian
94,Pedestrian
95,Biker
96,Pedestrian
97,Pedestrian
98,Pedestrian
99,Biker
100,Biker
101,Pedestrian
102,Pedestrian
103,Biker
104,Biker
105,Pedestrian
106,Biker
107,Biker
108,Pedestrian
109,Pedestrian
110,Pedestrian
111,Pedestrian
112,Pedestrian
113,Pedestrian
114,Biker
115,Pedestrian
116,Pedestrian
117,Pedestrian
118,Biker
119,Biker
120,Pedestrian
121,Pedestrian
122,Biker
123,Biker
124,Pedestrian
125,Pedestrian
126,Pedestrian
127,Biker
128,Pedestrian
129,Biker
130,Biker
131,Biker
132,Pedestrian
133,Biker
134,Biker
135,Biker
136,Biker
137,Biker
138,Biker
139,Biker
140,Biker
141,Biker
142,Pedestrian
143,Pedestrian
144,Pedestrian
145,Pedestrian
146,Biker
147,Biker
148,Biker
149,Biker
150,Biker
151,Biker
152,Biker
153,Biker
154,Biker
155,Biker
156,Biker
157,Biker
158,Pedestrian
159,Biker
160,Pedestrian
161,Pedestrian
162,Pedestrian
163,Pedestrian
164,Pedestrian
165,Biker
166,Pedestrian
167,Pedestrian
168,Biker
169,Biker
170,Biker
171,Biker
172,Pedestrian
173,Pedestrian
174,Pedestrian
175,Pedestrian
176,Pedestrian
177,Biker
178,Pedestrian
179,Pedestrian
180,Pedestrian
181,Pedestrian
182,Pedestrian
183,Pedestrian
184,Pedestrian
185,Pedestrian
186,Pedestrian
187,Biker
188,Biker
189,Pedestrian
190,Pedestrian
191,Biker
192,Pedestrian
193,Pedestrian
194,Biker
195,Biker
196,Bus
197,Biker
198,Biker
199,Biker
200,Pedestrian
201,Pedestrian
202,Biker
203,Skater
204,Biker
205,Pedestrian
206,Biker
207,Biker
208,Car
209,Skater
210,Pedestrian
211,Pedestrian
212,Skater
213,Biker
214,Pedestrian
215,Pedestrian
216,Biker
217,Biker
218,Biker
219,Pedestrian
220,Pedestrian
221,Pedestrian
222,Pedestrian
223,Biker
224,Pedestrian
225,Biker
226,Biker
227,Biker
228,Biker
229,Pedestrian
230,Biker
231,Biker
232,Pedestrian
233,Pedestrian
234,Biker
235,Car
236,Skater
237,Pedestrian
238,Biker
239,Pedestrian
240,Biker
241,Biker
242,Pedestrian
243,Skater
244,Pedestrian
245,Pedestrian
246,Pedestrian
247,Biker
248,Pedestrian
249,Pedestrian
250,Pedestrian
251,Biker
252,Pedestrian
253,Pedestrian
254,Pedestrian
255,Pedestrian
256,Pedestrian
257,Pedestrian
258,Pedestrian
259,Pedestrian
260,Pedestrian
261,Pedestrian
262,Pedestrian
263,Pedestrian
264,Pedestrian
265,Pedestrian
266,Pedestrian
267,Biker
268,Biker
269,Biker
270,Biker
271,Pedestrian
272,Biker
273,Biker
274,Car
275,Pedestrian
276,Biker
277,Biker
278,Biker
279,Biker
280,Pedestrian
281,Biker
282,Biker
283,Biker
284,Pedestrian
285,Biker
286,Pedestrian
287,Biker
288,Pedestrian
289,Pedestrian
290,Pedestrian
291,Biker
292,Biker
293,Pedestrian
294,Skater
295,Pedestrian
296,Pedestrian
297,Pedestrian
298,Pedestrian
299,Pedestrian
300,Pedestrian
301,Pedestrian
