track_id,label
0,Pedestrian
1,Pedestrian
2,Pedestrian
3,Pedestrian
4,Pedestrian
5,Pedestrian
6,Pedestrian
7,Pedestrian
8,Pedestrian
9,Pedestrian
10,Pedestrian
11,Pedestrian
12,Pedestrian
13,Pedestrian
14,Skater
15,Pedestrian
16,Pedestrian
17,Pedestrian
18,Pedestrian
19,Pedestrian
20,Pedestrian
21,Biker
22,Pedestrian
23,Pedestrian
24,Pedestrian
25,Pedestrian
26,Pedestrian
27,Pedestrian
28,Pedestrian
29,Biker
30,Pedestrian
31,Pedestrian
32,Skater
33,Pedestrian
34,Pedestrian
35,Biker
36,Biker
37,Pedestrian
38,Pedestrian
39,Pedestrian
40,Pedestrian
41,Pedestrian
42,Biker
43,Pedestrian
44,Pedestrian
45,Biker
46,Pedestrian
47,Biker
48,Biker
49,Pedestrian
50,Pedestrian
51,Pedestrian
52,Skater
53,Pedestrian
54,Pedestrian
55,Pedestrian
56,Pedestrian
57,Biker
58,Pedestrian
59,Pedestrian
60,Biker
61,Pedestrian
62,Pedestrian
63,Pedestrian
64,Pedestrian
65,Biker
66,Biker
67,Pedestrian
68,Pedestrian
69,Pedestrian
70,Pedestrian
71,Pedestrian
72,Pedestrian
73,Pedestrian
74,Pedestrian
75,Pedestrian
76,Pedestrian
77,Biker
78,Pedestrian
79,Pedestrian
80,Pedestrian
81,Pedestrian
82,Pedestrian
83,Pedestrian
84,Pedestrian
85,Pedestrian
86,Pedestrian
87,Pedestrian
88,Pedestrian
89,Biker
90,Pedestrian
91,Pedestrian
92,Pedestrian
93,Pedestrian
94,Pedestrian
95,Pedestrian
96,Pedestrian
97,Biker
98,Pedestrian
99,Pedestrian
100,Biker
101,Pedestrian
102,Pedestrian
103,Pedestrian
104,Pedestrian
105,Biker
106,Biker
107,Biker
108,Biker
109,Pedestrian
110,Pedestrian
111,Pedestrian
112,Skater
113,Pedestrian
114,Pedestrian
115,Pedestrian
116,Pedestrian
117,Pedestrian
118,Biker
119,Pedestrian
120,Pedestrian
121,Pedestrian
122,Pedestrian
123,Pedestrian
124,Pedestrian
125,Pedestrian
126,Pedestrian
127,Pedestrian
128,Pedestrian
129,Biker
130,Pedestrian
131,Pedestrian
132,Pedestrian
