track_id,xmin,ymin,xmax,ymax,frame,lost,occluded,generated,label
0,194.0,247.0,238.0,296.0,6500,1,0,0,Pedestrian
0,192.0,245.0,236.0,294.0,6501,1,0,1,Pedestrian
0,190.0,245.0,235.0,294.0,6502,1,0,1,Pedestrian
0,189.0,245.0,233.0,294.0,6503,1,0,1,Pedestrian
0,189.0,242.0,233.0,292.0,6504,1,0,1,Pedestrian
0,187.0,242.0,231.0,292.0,6505,1,0,1,Pedestrian
0,185.0,242.0,229.0,292.0,6506,1,0,1,Pedestrian
0,185.0,240.0,229.0,289.0,6507,1,0,1,Pedestrian
0,183.0,240.0,227.0,289.0,6508,1,0,1,Pedestrian
0,181.0,240.0,225.0,289.0,6509,1,0,1,Pedestrian
0,181.0,240.0,225.0,289.0,6510,1,0,1,Pedestrian
0,179.0,238.0,224.0,287.0,6511,1,0,1,Pedestrian
0,178.0,238.0,222.0,287.0,6512,1,0,1,Pedestrian
0,176.0,238.0,220.0,287.0,6513,1,0,1,Pedestrian
0,176.0,236.0,220.0,285.0,6514,1,0,1,Pedestrian
0,174.0,236.0,218.0,285.0,6515,1,0,1,Pedestrian
0,172.0,236.0,216.0,285.0,6516,1,0,1,Pedestrian
0,172.0,236.0,216.0,285.0,6517,1,0,1,Pedestrian
0,170.0,233.0,214.0,283.0,6518,1,0,1,Pedestrian
0,168.0,233.0,212.0,283.0,6519,1,0,1,Pedestrian
0,168.0,233.0,212.0,283.0,6520,1,0,1,Pedestrian
0,167.0,231.0,211.0,280.0,6521,1,0,1,Pedestrian
0,165.0,231.0,209.0,280.0,6522,1,0,1,Pedestrian
0,165.0,231.0,207.0,280.0,6523,1,0,1,Pedestrian
0,163.0,229.0,207.0,278.0,6524,1,0,1,Pedestrian
0,161.0,229.0,205.0,278.0,6525,1,0,1,Pedestrian
0,159.0,229.0,203.0,278.0,6526,1,0,1,Pedestrian
0,159.0,229.0,203.0,278.0,6527,1,0,1,Pedestrian
0,157.0,227.0,201.0,276.0,6528,1,0,1,Pedestrian
0,156.0,227.0,200.0,276.0,6529,1,0,1,Pedestrian
0,156.0,227.0,200.0,276.0,6530,1,0,1,Pedestrian
0,154.0,224.0,198.0,274.0,6531,1,0,1,Pedestrian
0,152.0,224.0,196.0,274.0,6532,1,0,1,Pedestrian
0,152.0,224.0,194.0,274.0,6533,1,0,1,Pedestrian
0,150.0,224.0,194.0,274.0,6534,1,0,1,Pedestrian
0,148.0,222.0,192.0,271.0,6535,1,0,1,Pedestrian
0,148.0,222.0,190.0,271.0,6536,1,0,1,Pedestrian
0,146.0,222.0,190.0,271.0,6537,1,0,1,Pedestrian
0,145.0,220.0,189.0,269.0,6538,1,0,1,Pedestrian
0,143.0,220.0,187.0,269.0,6539,1,0,1,Pedestrian
0,143.0,220.0,187.0,269.0,6540,1,0,1,Pedestrian
0,141.0,218.0,185.0,267.0,6541,1,0,1,Pedestrian
0,139.0,218.0,183.0,267.0,6542,1,0,1,Pedestrian
0,139.0,218.0,181.0,267.0,6543,1,0,1,Pedestrian
0,137.0,218.0,181.0,267.0,6544,1,0,1,Pedestrian
0,135.0,215.0,179.0,265.0,6545,1,0,1,Pedestrian
0,135.0,215.0,178.0,265.0,6546,1,0,1,Pedestrian
0,134.0,215.0,178.0,265.0,6547,1,0,1,Pedestrian
0,132.0,213.0,176.0,263.0,6548,1,0,1,Pedestrian
0,132.0,213.0,174.0,263.0,6549,1,0,1,Pedestrian
0,130.0,213.0,174.0,263.0,6550,1,0,1,Pedestrian
0,128.0,213.0,172.0,263.0,6551,1,0,1,Pedestrian
0,126.0,211.0,170.0,260.0,6552,1,0,1,Pedestrian
0,126.0,211.0,168.0,260.0,6553,1,0,1,Pedestrian
0,124.0,211.0,168.0,260.0,6554,1,0,1,Pedestrian
0,123.0,209.0,167.0,258.0,6555,1,0,1,Pedestrian
0,123.0,209.0,165.0,258.0,6556,1,0,1,Pedestrian
0,121.0,209.0,165.0,258.0,6557,1,0,1,Pedestrian
0,119.0,206.0,163.0,256.0,6558,1,0,1,Pedestrian
0,119.0,206.0,161.0,256.0,6559,1,0,1,Pedestrian
0,117.0,206.0,161.0,256.0,6560,1,0,1,Pedestrian
0,115.0,206.0,159.0,256.0,6561,1,0,1,Pedestrian
0,115.0,204.0,157.0,254.0,6562,1,0,1,Pedestrian
0,113.0,204.0,156.0,254.0,6563,1,0,1,Pedestrian
0,112.0,204.0,156.0,254.0,6564,1,0,1,Pedestrian
0,110.0,202.0,154.0,251.0,6565,1,0,1,Pedestrian
0,110.0,202.0,152.0,251.0,6566,1,0,1,Pedestrian
0,108.0,202.0,152.0,251.0,6567,1,0,1,Pedestrian
0,106.0,202.0,150.0,251.0,6568,1,0,1,Pedestrian
0,106.0,200.0,148.0,249.0,6569,1,0,1,Pedestrian
0,104.0,200.0,148.0,249.0,6570,1,0,1,Pedestrian
0,102.0,200.0,146.0,249.0,6571,1,0,1,Pedestrian
0,102.0,197.0,145.0,247.0,6572,1,0,1,Pedestrian
0,100.0,197.0,143.0,247.0,6573,1,0,1,Pedestrian
0,99.0,197.0,143.0,247.0,6574,1,0,1,Pedestrian
0,99.0,195.0,141.0,245.0,6575,1,0,1,Pedestrian
0,97.0,195.0,139.0,245.0,6576,1,0,1,Pedestrian
0,95.0,195.0,139.0,245.0,6577,1,0,1,Pedestrian
0,93.0,195.0,137.0,245.0,6578,1,0,1,Pedestrian
0,93.0,193.0,135.0,242.0,6579,1,0,1,Pedestrian
0,91.0,193.0,135.0,242.0,6580,1,0,1,Pedestrian
0,89.0,193.0,134.0,242.0,6581,1,0,1,Pedestrian
0,89.0,191.0,132.0,240.0,6582,1,0,1,Pedestrian
0,88.0,191.0,130.0,240.0,6583,1,0,1,Pedestrian
0,86.0,191.0,130.0,240.0,6584,1,0,1,Pedestrian
0,86.0,191.0,128.0,240.0,6585,1,0,1,Pedestrian
0,84.0,188.0,126.0,238.0,6586,1,0,1,Pedestrian
0,82.0,188.0,126.0,238.0,6587,1,0,1,Pedestrian
0,82.0,188.0,124.0,238.0,6588,1,0,1,Pedestrian
0,80.0,186.0,123.0,236.0,6589,1,0,1,Pedestrian
0,78.0,186.0,123.0,236.0,6590,1,0,1,Pedestrian
0,77.0,186.0,121.0,236.0,6591,1,0,1,Pedestrian
0,77.0,184.0,119.0,233.0,6592,1,0,1,Pedestrian
0,75.0,184.0,117.0,233.0,6593,1,0,1,Pedestrian
0,73.0,184.0,117.0,233.0,6594,1,0,1,Pedestrian
