track_id,label
0,Pedestrian
1,Pedestrian
2,Pedestrian
3,Biker
4,Pedestrian
5,Biker
6,Pedestrian
7,Biker
8,Biker
9,Pedestrian
10,Biker
11,Pedestrian
12,Biker
13,Biker
14,Biker
15,Biker
16,Biker
17,Pedestrian
18,Biker
19,Biker
20,Biker
21,Biker
22,Pedestrian
23,Pedestrian
24,Pedestrian
25,Biker
26,Pedestrian
27,Pedestrian
28,Biker
29,Pedestrian
30,Biker
31,Pedestrian
32,Pedestrian
33,Pedestrian
34,Biker
35,Biker
36,Biker
37,Skater
38,Biker
39,Biker
40,Biker
41,Biker
42,Biker
43,Skater
44,Skater
45,Biker
46,Biker
47,Pedestrian
48,Pedestrian
49,Biker
50,Biker
51,Biker
52,Biker
53,Biker
54,Biker
55,Biker
56,Biker
57,Biker
58,Skater
59,Biker
60,Biker
61,Biker
62,Biker
63,Skater
64,Biker
65,Pedestrian
66,Pedestrian
67,Biker
68,Pedestrian
69,Biker
70,Pedestrian
71,Biker
72,Biker
73,Biker
74,Biker
75,Pedestrian
76,Pedestrian
77,Pedestrian
78,Biker
79,Biker
80,Biker
81,Pedestrian
82,Biker
83,Biker
84,Pedestrian
85,Pedestrian
86,Pedestrian
87,Pedestrian
88,Pedestrian
89,Biker
90,Biker
91,Biker
92,Biker
93,Pedestrian
94,Biker
95,Pedestrian
96,Biker
97,Biker
98,Skater
99,Pedestrian
100,Pedestrian
101,Pedestrian
102,Biker
103,Pedestrian
104,Biker
105,Biker
106,Biker
107,Pedestrian
108,Biker
109,Biker
110,Biker
111,Biker
112,Biker
113,Biker
114,Biker
115,Biker
116,Biker
117,Biker
118,Biker
119,Pedestrian
120,Pedestrian
121,Car
122,Biker
123,Biker
124,Biker
125,Biker
126,Biker
127,Biker
128,Biker
129,Biker
130,Car
131,Skater
132,Biker
133,Biker
134,Biker
135,Biker
136,Biker
137,Biker
138,Biker
139,Pedestrian
140,Biker
141,Biker
142,Biker
143,Biker
144,Biker
145,Pedestrian
146,Pedestrian
147,Pedestrian
148,Pedestrian
149,Biker
150,Pedestrian
151,Pedestrian
152,Biker
153,Pedestrian
154,Pedestrian
155,Biker
156,Pedestrian
157,Pedestrian
158,Pedestrian
159,Pedestrian
160,Pedestrian
161,Biker
162,Biker
163,Biker
164,Biker
165,Biker
166,Biker
167,Pedestrian
168,Biker
169,Biker
170,Biker
171,Skater
172,Biker
173,Pedestrian
174,Biker
175,Biker
176,Biker
177,Biker
178,Pedestrian
179,Skater
180,Biker
181,Biker
182,Biker
183,Biker
184,Biker
185,Biker
186,Biker
187,Pedestrian
188,Pedestrian
189,Pedestrian
190,Pedestrian
191,Biker
192,Pedestrian
193,Car
194,Skater
195,Biker
196,Biker
197,Biker
198,Biker
199,Biker
200,Pedestrian
201,Pedestrian
202,Biker
203,Biker
204,Skater
205,Pedestrian
206,Pedestrian
207,Biker
208,Pedestrian
209,Pedestrian
210,Biker
211,Biker
212,Biker
213,Biker
214,Pedestrian
215,Biker
216,Pedestrian
217,Skater
218,Skater
219,Biker
220,Pedestrian
221,Pedestrian
222,Pedestrian
223,Biker
224,Biker
225,Biker
226,Biker
227,Biker
228,Pedestrian
229,Pedestrian
230,Biker
231,Biker
232,Biker
233,Biker
234,Pedestrian
235,Pedestrian
236,Biker
237,Biker
238,Biker
239,Pedestrian
240,Biker
241,Pedestrian
242,Pedestrian
243,Pedestrian
244,Biker
245,Pedestrian
246,Pedestrian
247,Pedestrian
248,Pedestrian
249,Car
250,Biker
251,Pedestrian
252,Pedestrian
253,Pedestrian
254,Biker
255,Biker
256,Biker
257,Biker
258,Biker
259,Pedestrian
260,Pedestrian
261,Biker
262,Biker
263,Biker
264,Biker
265,Biker
266,Biker
267,Biker
268,Biker
269,Pedestrian
270,Pedestrian
271,Pedestrian
272,Pedestrian
273,Biker
274,Pedestrian
275,Pedestrian
276,Pedestrian
277,Pedestrian
278,Pedestrian
279,Pedestrian
280,Pedestrian
281,Pedestrian
282,Pedestrian
283,Pedestrian
284,Pedestrian
285,Pedestrian
286,Pedestrian
287,Pedestrian
288,Pedestrian
289,Pedestrian
290,Pedestrian
291,Pedestrian
292,Pedestrian
293,Pedestrian
294,Pedestrian
295,Pedestrian
296,Pedestrian
297,Car
298,Car
299,Biker
300,Biker
301,Pedestrian
302,Biker
303,Biker
304,Biker
305,Biker
306,Bus
307,Car
308,Biker
309,Biker
310,Biker
311,Pedestrian
312,Biker
313,Biker
314,Pedestrian
315,Pedestrian
316,Pedestrian
317,Biker
318,Biker
319,Biker
320,Biker
321,Biker
322,Biker
323,Biker
324,Pedestrian
325,Biker
326,Biker
327,Biker
328,Biker
329,Biker
330,Biker
331,Biker
332,Biker
333,Biker
334,Biker
335,Biker
336,Biker
337,Biker
338,Biker
339,Pedestrian
340,Biker
341,Biker
342,Biker
343,Biker
344,Biker
345,Biker
346,Biker
347,Pedestrian
348,Pedestrian
349,Biker
350,Car
351,Pedestrian
352,Pedestrian
353,Biker
354,Pedestrian
355,Biker
356,Biker
357,Pedestrian
358,Biker
359,Pedestrian
360,Pedestrian
361,Biker
362,Biker
363,Pedestrian
364,Pedestrian
365,Pedestrian
366,Pedestrian
367,Pedestrian
368,Pedestrian
369,Pedestrian
370,Biker
371,Pedestrian
372,Pedestrian
373,Cart
374,Pedestrian
375,Pedestrian
376,Pedestrian
377,Pedestrian
378,Biker
379,Biker
380,Biker
381,Biker
382,Biker
383,Biker
384,Biker
385,Biker
386,Pedestrian
387,Biker
388,Biker
389,Cart
390,Biker
391,Biker
392,Biker
393,Pedestrian
394,Biker
395,Biker
396,Pedestrian
397,Biker
398,Pedestrian
399,Pedestrian
400,Pedestrian
401,Pedestrian
402,Biker
403,Pedestrian
404,Biker
405,Pedestrian
406,Biker
407,Biker
408,Biker
409,Biker
410,Biker
411,Biker
412,Biker
413,Biker
414,Biker
415,Biker
416,Biker
417,Biker
418,Pedestrian
419,Pedestrian
420,Pedestrian
421,Pedestrian
422,Pedestrian
423,Pedestrian
424,Pedestrian
425,Pedestrian
426,Pedestrian
427,Pedestrian
428,Bus
429,Car
430,Biker
431,Biker
432,Biker
433,Biker
434,Biker
435,Pedestrian
436,Biker
437,Biker
438,Biker
439,Biker
440,Biker
