track_id,label
0,Biker
1,Pedestrian
2,Pedestrian
3,Pedestrian
4,Pedestrian
5,Biker
6,Biker
7,Biker
8,Biker
9,Pedestrian
10,Pedestrian
11,Biker
12,Biker
13,Pedestrian
14,Pedestrian
15,Pedestrian
16,Pedestrian
17,Pedestrian
18,Biker
19,Biker
20,Pedestrian
21,Pedestrian
22,Pedestrian
23,Pedestrian
24,Pedestrian
25,Pedestrian
26,Cart
27,Biker
28,Pedestrian
29,Biker
30,Biker
31,Pedestrian
32,Pedestrian
33,Pedestrian
34,Biker
35,Biker
36,Pedestrian
37,Pedestrian
38,Pedestrian
39,Pedestrian
40,Pedestrian
41,Pedestrian
42,Pedestrian
43,Pedestrian
44,Pedestrian
45,Pedestrian
46,Pedestrian
47,Pedestrian
48,Pedestrian
49,Pedestrian
50,Pedestrian
51,Pedestrian
52,Pedestrian
53,Pedestrian
54,Pedestrian
55,Pedestrian
56,Biker
57,Biker
58,Biker
59,Car
60,Car
61,Car
62,Bus
63,Bus
64,Pedestrian
65,Biker
66,Pedestrian
67,Biker
68,Biker
69,Skater
70,Biker
71,Biker
72,Pedestrian
73,Pedestrian
74,Car
75,Biker
76,Biker
77,Biker
78,Car
79,Pedestrian
80,Biker
