track_id,label
0,Biker
1,Pedestrian
2,Pedestrian
3,Pedestrian
4,Pedestrian
5,Pedestrian
6,Pedestrian
7,Biker
8,Biker
9,Pedestrian
10,Pedestrian
11,Biker
12,Biker
13,Pedestrian
14,Biker
15,Pedestrian
16,Biker
17,Pedestrian
18,Pedestrian
19,Pedestrian
20,Biker
21,Car
22,Pedestrian
23,Pedestrian
24,Biker
25,Biker
26,Biker
27,Biker
28,Biker
29,Pedestrian
30,Biker
31,Biker
32,Biker
33,Biker
34,Skater
35,Pedestrian
36,Biker
37,Biker
38,Biker
39,Biker
40,Biker
41,Biker
42,Biker
43,Pedestrian
44,Pedestrian
45,Pedestrian
46,Pedestrian
47,Pedestrian
48,Pedestrian
49,Pedestrian
50,Pedestrian
51,Biker
52,Pedestrian
53,Pedestrian
54,Biker
55,Biker
56,Biker
57,Biker
58,Pedestrian
59,Pedestrian
60,Biker
61,Biker
62,Pedestrian
63,Biker
64,Biker
65,Skater
66,Pedestrian
67,Pedestrian
68,Biker
69,Pedestrian
70,Biker
71,Pedestrian
72,Biker
73,Biker
74,Biker
75,Pedestrian
76,Biker
77,Biker
78,Biker
79,Pedestrian
80,Biker
81,Biker
82,Biker
83,Pedestrian
84,Biker
85,Biker
86,Biker
87,Biker
88,Biker
89,Biker
90,Biker
91,Biker
92,Biker
93,Biker
94,Biker
95,Pedestrian
96,Biker
97,Biker
98,Pedestrian
99,Biker
100,Pedestrian
101,Pedestrian
102,Pedestrian
103,Biker
104,Biker
105,Biker
106,Biker
107,Biker
108,Biker
109,Biker
110,Pedestrian
111,Biker
112,Pedestrian
113,Biker
114,Biker
115,Pedestrian
116,Pedestrian
117,Pedestrian
118,Pedestrian
119,Pedestrian
120,Pedestrian
121,Biker
122,Biker
123,Biker
124,Pedestrian
125,Pedestrian
126,Pedestrian
127,Biker
128,Pedestrian
129,Pedestrian
130,Biker
131,Biker
132,Biker
133,Biker
134,Biker
135,Biker
136,Biker
137,Biker
138,Pedestrian
139,Biker
140,Biker
141,Pedestrian
142,Pedestrian
143,Pedestrian
144,Pedestrian
145,Biker
146,Biker
147,Pedestrian
148,Biker
149,Pedestrian
150,Pedestrian
151,Pedestrian
152,Biker
153,Pedestrian
154,Pedestrian
155,Pedestrian
156,Biker
157,Skater
158,Biker
159,Pedestrian
160,Biker
161,Pedestrian
162,Pedestrian
163,Biker
164,Pedestrian
165,Pedestrian
166,Biker
167,Biker
168,Pedestrian
169,Pedestrian
170,Pedestrian
171,Pedestrian
172,Pedestrian
173,Biker
174,Biker
175,Pedestrian
176,Biker
177,Pedestrian
178,Pedestrian
179,Pedestrian
180,Pedestrian
181,Pedestrian
182,Biker
183,Biker
184,Pedestrian
185,Pedestrian
186,Bus
187,Biker
188,Pedestrian
189,Biker
190,Biker
191,Biker
192,Biker
193,Pedestrian
194,Pedestrian
195,Pedestrian
196,Pedestrian
197,Biker
198,Biker
199,Biker
200,Pedestrian
201,Pedestrian
202,Pedestrian
203,Biker
204,Biker
205,Biker
206,Biker
207,Biker
208,Biker
209,Pedestrian
210,Pedestrian
211,Pedestrian
212,Pedestrian
213,Biker
214,Biker
215,Biker
216,Biker
217,Car
218,Pedestrian
219,Pedestrian
220,Pedestrian
221,Pedestrian
222,Pedestrian
223,Pedestrian
224,Biker
225,Biker
226,Biker
227,Biker
228,Biker
229,Biker
230,Biker
231,Biker
232,Biker
233,Biker
234,Pedestrian
235,Pedestrian
236,Biker
237,Biker
238,Pedestrian
239,Cart
240,Pedestrian
241,Pedestrian
242,Biker
243,Pedestrian
244,Biker
245,Biker
246,Biker
247,Biker
248,Biker
249,Biker
250,Biker
251,Biker
252,Biker
253,Biker
254,Biker
255,Pedestrian
256,Biker
257,Biker
258,Biker
259,Biker
260,Pedestrian
261,Pedestrian
262,Pedestrian
263,Biker
264,Pedestrian
265,Biker
266,Pedestrian
267,Biker
268,Biker
269,Biker
270,Skater
271,Skater
272,Biker
273,Biker
274,Biker
275,Biker
276,Biker
277,Biker
278,Biker
279,Biker
280,Biker
281,Biker
282,Biker
283,Biker
284,Biker
285,Biker
