track_id,label
0,Pedestrian
1,Biker
2,Biker
3,Biker
4,Biker
5,Pedestrian
6,Pedestrian
7,Pedestrian
8,Pedestrian
9,Pedestrian
10,Pedestrian
11,Pedestrian
12,Biker
13,Biker
14,Biker
15,Biker
16,Biker
17,Biker
18,Pedestrian
19,Pedestrian
20,Biker
21,Biker
22,Pedestrian
23,Biker
24,Skater
25,Skater
26,Pedestrian
27,Pedestrian
28,Pedestrian
29,Pedestrian
30,Pedestrian
31,Pedestrian
32,Pedestrian
33,Biker
34,Biker
35,Biker
36,Biker
37,Biker
38,Biker
39,Biker
40,Pedestrian
41,Biker
42,Biker
43,Skater
44,Pedestrian
45,Pedestrian
46,Skater
47,Skater
48,Bus
49,Pedestrian
50,Pedestrian
51,Pedestrian
52,Pedestrian
53,Pedestrian
54,Biker
55,Skater
56,Biker
57,Pedestrian
58,Biker
59,Biker
60,Biker
61,Biker
62,Biker
63,Biker
64,Skater
65,Skater
66,Skater
67,Pedestrian
68,Pedestrian
69,Pedestrian
70,Biker
71,Biker
72,Pedestrian
73,Pedestrian
74,Pedestrian
75,Bus
76,Biker
77,Pedestrian
78,Pedestrian
79,Pedestrian
80,Car
81,Biker
82,Biker
83,Biker
84,Biker
85,Biker
86,Biker
87,Biker
88,Biker
89,Pedestrian
90,Pedestrian
91,Pedestrian
92,Pedestrian
93,Biker
94,Car
95,Pedestrian
96,Pedestrian
97,Pedestrian
98,Pedestrian
99,Biker
100,Biker
101,Biker
102,Pedestrian
103,Biker
104,Biker
105,Biker
106,Biker
107,Biker
108,Biker
109,Biker
110,Biker
