track_id,label
0,Pedestrian
1,Biker
2,Biker
3,Biker
4,Biker
5,Biker
6,Pedestrian
7,Biker
8,Pedestrian
9,Pedestrian
10,Biker
11,Biker
12,Biker
13,Pedestrian
14,Pedestrian
15,Pedestrian
16,Biker
17,Pedestrian
18,Biker
19,Pedestrian
20,Pedestrian
21,Biker
22,Pedestrian
23,Biker
24,Biker
25,Biker
26,Biker
27,Biker
28,Biker
29,Pedestrian
30,Biker
31,Biker
32,Biker
33,Pedestrian
34,Biker
35,Biker
36,Biker
37,Biker
38,Pedestrian
39,Pedestrian
40,Biker
41,Biker
42,Biker
43,Biker
44,Biker
45,Biker
46,Pedestrian
47,Biker
48,Pedestrian
49,Biker
50,Pedestrian
51,Pedestrian
52,Pedestrian
53,Pedestrian
54,Pedestrian
55,Pedestrian
56,Pedestrian
57,Pedestrian
58,Pedestrian
59,Pedestrian
60,Biker
