track_id,label
0,Biker
1,Biker
2,Pedestrian
3,Biker
4,Biker
5,Pedestrian
6,Pedestrian
7,Biker
8,Biker
9,Biker
10,Biker
11,Biker
12,Biker
13,Biker
14,Biker
15,Biker
16,Biker
17,Pedestrian
18,Pedestrian
19,Pedestrian
20,Biker
21,Biker
22,Biker
23,Biker
24,Biker
25,Pedestrian
26,Biker
27,Biker
28,Biker
29,Biker
30,Biker
31,Biker
32,Biker
33,Biker
34,Biker
35,Pedestrian
36,Pedestrian
37,Pedestrian
38,Biker
39,Biker
40,Biker
41,Biker
42,Biker
43,Biker
44,Biker
45,Biker
46,Biker
47,Bus
48,Biker
49,Biker
50,Biker
51,Biker
52,Biker
53,Biker
54,Biker
55,Biker
56,Pedestrian
57,Biker
58,Biker
59,Pedestrian
60,Biker
61,Pedestrian
62,Pedestrian
63,Pedestrian
64,Pedestrian
65,Pedestrian
66,Pedestrian
67,Biker
68,Biker
69,Biker
70,Pedestrian
71,Biker
72,Biker
73,Biker
74,Pedestrian
75,Biker
76,Pedestrian
77,Pedestrian
78,Biker
79,Biker
80,Biker
81,Biker
82,Biker
83,Biker
84,Pedestrian
85,Skater
86,Pedestrian
87,Biker
88,Biker
89,Biker
90,Pedestrian
91,Biker
92,Pedestrian
93,Biker
94,Biker
95,Biker
96,Biker
97,Pedestrian
98,Biker
99,Biker
100,Biker
101,Biker
102,Biker
103,Biker
104,Biker
105,Biker
106,Biker
107,Biker
108,Pedestrian
109,Pedestrian
110,Biker
111,Biker
112,Pedestrian
113,Pedestrian
114,Pedestrian
115,Pedestrian
116,Pedestrian
117,Pedestrian
118,Pedestrian
119,Pedestrian
120,Pedestrian
121,Pedestrian
122,Pedestrian
123,Pedestrian
124,Pedestrian
125,Pedestrian
126,Pedestrian
127,Pedestrian
128,Pedestrian
129,Pedestrian
130,Pedestrian
131,Biker
132,Biker
133,Biker
134,Biker
135,Biker
136,Biker
137,Biker
138,Biker
139,Pedestrian
140,Pedestrian
141,Pedestrian
142,Biker
143,Biker
144,Biker
145,Biker
146,Biker
147,Biker
148,Biker
149,Biker
150,Pedestrian
151,Pedestrian
152,Pedestrian
153,Biker
154,Biker
155,Biker
156,Pedestrian
157,Pedestrian
158,Pedestrian
159,Biker
160,Pedestrian
161,Pedestrian
